order_id,order_date,customer_id,product_id,City,State,Region,ship_mode,sales,quantity,discount,profit
CA-2016-130393,12/1/2016,JM-15865,FUR-CH-10002647,San Angelo,Texas,Central,Second Class,248.43,5,0.3,-17.745
CA-2016-130393,12/1/2016,JM-15865,OFF-AP-10004859,San Angelo,Texas,Central,Second Class,11.648,4,0.8,-30.8672
CA-2016-130393,12/1/2016,JM-15865,FUR-CH-10004477,San Angelo,Texas,Central,Second Class,85.246,2,0.3,-1.2178
CA-2017-144820,10/3/2017,LW-16825,OFF-AR-10004817,Pasadena,Texas,Central,Second Class,20.64,5,0.2,2.322
CA-2017-101014,8/29/2017,RW-19540,FUR-FU-10003374,Los Angeles,California,West,Standard Class,148.02,3,0.0,41.4456
CA-2017-105543,11/24/2017,BG-11695,OFF-ST-10003123,Garden City,Kansas,Central,Same Day,33.29,1,0.0,7.9896
US-2017-113201,6/30/2017,TT-21220,OFF-PA-10000675,Los Angeles,California,West,Standard Class,204.95,5,0.0,100.4255
US-2017-106551,7/22/2017,EB-13930,FUR-CH-10004997,Chicago,Illinois,Central,Standard Class,526.344,4,0.3,-75.192
CA-2016-116722,11/11/2016,LP-17080,FUR-FU-10001934,San Francisco,California,West,Standard Class,41.96,2,0.0,10.9096
CA-2016-116722,11/11/2016,LP-17080,FUR-CH-10004997,San Francisco,California,West,Standard Class,451.152,3,0.2,0.0
CA-2016-116722,11/11/2016,LP-17080,OFF-BI-10001890,San Francisco,California,West,Standard Class,31.504,11,0.2,11.0264
CA-2014-138128,12/9/2014,FP-14320,OFF-EN-10002500,Philadelphia,Pennsylvania,East,Standard Class,30.672,3,0.2,9.585
CA-2014-138128,12/9/2014,FP-14320,TEC-CO-10001766,Philadelphia,Pennsylvania,East,Standard Class,1079.976,4,0.4,125.9972
US-2017-150070,9/7/2017,JA-15970,FUR-CH-10004860,Modesto,California,West,Standard Class,161.568,2,0.2,-28.2744
CA-2015-137064,2/6/2015,TS-21655,OFF-BI-10002049,Houston,Texas,Central,Standard Class,2.934,3,0.8,-4.9878
CA-2015-137064,2/6/2015,TS-21655,TEC-AC-10003499,Houston,Texas,Central,Standard Class,18.528,2,0.2,4.4004
CA-2015-137064,2/6/2015,TS-21655,OFF-ST-10003470,Houston,Texas,Central,Standard Class,670.752,3,0.2,-125.766
CA-2017-157350,8/26/2017,DP-13000,FUR-FU-10000222,Chicago,Illinois,Central,Standard Class,64.96,5,0.6,-43.848
CA-2014-127866,7/20/2014,JD-15895,TEC-AC-10000023,Riverside,California,West,First Class,41.94,2,0.0,15.0984
CA-2014-127866,7/20/2014,JD-15895,OFF-PA-10003971,Riverside,California,West,First Class,11.96,2,0.0,5.8604
CA-2014-127866,7/20/2014,JD-15895,OFF-AR-10003481,Riverside,California,West,First Class,13.12,4,0.0,3.8048
CA-2014-127866,7/20/2014,JD-15895,OFF-ST-10001490,Riverside,California,West,First Class,535.41,3,0.0,160.623
CA-2015-131352,10/8/2015,GH-14485,FUR-FU-10003708,Dallas,Texas,Central,Standard Class,72.78,3,0.6,-70.9605
CA-2015-121776,2/16/2015,RD-19585,OFF-PA-10001970,Los Angeles,California,West,Standard Class,36.84,3,0.0,17.3148
CA-2015-121776,2/16/2015,RD-19585,OFF-LA-10002762,Los Angeles,California,West,Standard Class,87.71,7,0.0,41.2237
CA-2016-118073,8/12/2016,CS-12490,FUR-TA-10002533,Lakeland,Florida,South,Standard Class,562.2925,7,0.45,-255.5875
CA-2014-103219,11/9/2014,BF-11215,FUR-FU-10004091,New York City,New York,East,Standard Class,56.52,9,0.0,21.4776
CA-2016-102561,7/18/2016,NK-18490,OFF-AR-10001545,Philadelphia,Pennsylvania,East,Standard Class,11.264,8,0.2,1.2672
CA-2016-102561,7/18/2016,NK-18490,OFF-ST-10001476,Philadelphia,Pennsylvania,East,Standard Class,284.08,10,0.2,24.857
CA-2016-102561,7/18/2016,NK-18490,OFF-PA-10004971,Philadelphia,Pennsylvania,East,Standard Class,18.496,4,0.2,6.7048
CA-2016-100993,2/5/2016,AZ-10750,OFF-LA-10003223,San Diego,California,West,Standard Class,14.73,3,0.0,7.2177
CA-2016-100993,2/5/2016,AZ-10750,OFF-ST-10004340,San Diego,California,West,Standard Class,186.54,3,0.0,50.3658
CA-2016-100993,2/5/2016,AZ-10750,FUR-TA-10001095,San Diego,California,West,Standard Class,557.728,4,0.2,6.9716
CA-2016-100993,2/5/2016,AZ-10750,TEC-PH-10001448,San Diego,California,West,Standard Class,159.968,4,0.2,-31.9936
US-2014-112949,6/20/2014,Co-12640,OFF-AP-10001005,Lawton,Oklahoma,Central,Standard Class,471.9,6,0.0,155.727
US-2014-112949,6/20/2014,Co-12640,OFF-AR-10003469,Lawton,Oklahoma,Central,Standard Class,3.52,2,0.0,1.6896
US-2017-146822,6/9/2017,AG-10675,OFF-PA-10000249,Salem,Virginia,South,Standard Class,49.12,4,0.0,23.0864
US-2016-131058,12/27/2016,EM-14140,OFF-LA-10001613,Santa Ana,California,West,Standard Class,20.16,7,0.0,9.8784
CA-2014-167997,1/26/2014,CA-11965,OFF-BI-10001758,Rapid City,South Dakota,Central,First Class,10.68,2,0.0,5.0196
CA-2014-167997,1/26/2014,CA-11965,FUR-BO-10004409,Rapid City,South Dakota,Central,First Class,141.96,2,0.0,39.7488
CA-2017-140151,3/23/2017,RB-19360,OFF-ST-10001558,Seattle,Washington,West,First Class,32.48,2,0.0,4.872
CA-2017-140151,3/23/2017,RB-19360,OFF-PA-10002986,Seattle,Washington,West,First Class,20.04,3,0.0,9.6192
CA-2017-140151,3/23/2017,RB-19360,TEC-CO-10004722,Seattle,Washington,West,First Class,13999.96,4,0.0,6719.9808
US-2017-143770,3/20/2017,RD-19720,TEC-AC-10002842,Middletown,Connecticut,East,Standard Class,238.0,2,0.0,38.08
US-2017-143770,3/20/2017,RD-19720,OFF-PA-10001125,Middletown,Connecticut,East,Standard Class,61.96,2,0.0,27.882
CA-2016-131296,10/4/2016,MS-17830,FUR-TA-10002622,Baltimore,Maryland,East,Standard Class,239.372,2,0.3,-23.9372
CA-2016-103464,11/18/2016,PG-18820,TEC-AC-10002842,San Diego,California,West,Standard Class,595.0,5,0.0,95.2
CA-2017-136238,12/26/2017,KB-16240,OFF-PA-10004285,Odessa,Texas,Central,Standard Class,16.032,3,0.2,5.6112
CA-2016-120803,3/9/2016,RB-19465,TEC-AC-10004469,Milford,Connecticut,East,Standard Class,199.75,5,0.0,87.89
CA-2016-134138,2/16/2016,JD-15790,FUR-CH-10001545,Belleville,New Jersey,East,Standard Class,227.96,2,0.0,36.4736
CA-2015-120915,9/28/2015,JJ-15445,OFF-AP-10002578,New York City,New York,East,Second Class,293.52,6,0.0,76.3152
CA-2015-120915,9/28/2015,JJ-15445,TEC-PH-10003012,New York City,New York,East,Second Class,307.98,2,0.0,89.3142
CA-2015-168207,11/2/2015,LT-17110,FUR-FU-10004909,San Diego,California,West,Standard Class,96.96,6,0.0,33.936
CA-2015-168207,11/2/2015,LT-17110,OFF-BI-10001524,San Diego,California,West,Standard Class,117.488,7,0.2,41.1208
CA-2015-168207,11/2/2015,LT-17110,OFF-BI-10003355,San Diego,California,West,Standard Class,11.952,3,0.2,4.1832
CA-2015-168207,11/2/2015,LT-17110,FUR-BO-10004357,San Diego,California,West,Standard Class,512.499,3,0.15,-30.147
CA-2016-144148,7/31/2016,AH-10690,FUR-TA-10002774,San Francisco,California,West,Standard Class,863.128,7,0.2,-32.3673
CA-2017-107174,11/6/2017,AB-10060,FUR-TA-10004575,Seattle,Washington,West,Standard Class,2036.86,7,0.0,366.6348
CA-2017-107174,11/6/2017,AB-10060,FUR-CH-10003312,Seattle,Washington,West,Standard Class,449.568,2,0.2,-73.0548
CA-2017-107174,11/6/2017,AB-10060,TEC-AC-10001465,Seattle,Washington,West,Standard Class,108.96,3,0.0,32.688
CA-2016-146150,2/14/2016,FM-14380,OFF-AR-10002240,Jackson,Mississippi,South,Standard Class,264.18,7,0.0,68.6868
CA-2014-114125,7/9/2014,GH-14410,OFF-LA-10004559,Los Angeles,California,West,Standard Class,2.88,1,0.0,1.4112
CA-2014-114125,7/9/2014,GH-14410,OFF-BI-10003291,Los Angeles,California,West,Standard Class,41.904,6,0.2,14.1426
CA-2014-114125,7/9/2014,GH-14410,OFF-ST-10001505,Los Angeles,California,West,Standard Class,23.92,4,0.0,4.0664
CA-2016-114944,1/30/2016,HE-14800,OFF-PA-10003892,Chicago,Illinois,Central,Standard Class,156.512,4,0.2,52.8228
CA-2016-135965,9/22/2016,SZ-20035,OFF-ST-10002370,New York City,New York,East,First Class,128.34,6,0.0,37.2186
CA-2017-149699,12/22/2017,CM-12115,TEC-AC-10000474,Los Angeles,California,West,First Class,474.95,5,0.0,142.485
CA-2016-166429,9/2/2016,TG-21310,TEC-CO-10002095,Des Moines,Washington,West,Standard Class,999.98,2,0.0,449.991
CA-2015-112767,8/2/2015,DK-12985,FUR-TA-10003469,Springfield,Oregon,West,Standard Class,277.5,4,0.5,-188.7
CA-2015-119879,11/21/2015,SS-20410,FUR-TA-10002958,Philadelphia,Pennsylvania,East,Standard Class,1252.704,8,0.4,-480.2032
CA-2015-119879,11/21/2015,SS-20410,TEC-PH-10002923,Philadelphia,Pennsylvania,East,Standard Class,110.97,5,0.4,-24.0435
CA-2017-155642,5/18/2017,BM-11575,FUR-FU-10004973,Chicago,Illinois,Central,Standard Class,22.608,3,0.6,-10.1736
CA-2017-155642,5/18/2017,BM-11575,FUR-FU-10001918,Chicago,Illinois,Central,Standard Class,1.892,1,0.6,-0.9933
US-2017-101721,7/23/2017,MY-17380,OFF-PA-10003641,Chicago,Illinois,Central,Standard Class,63.312,3,0.2,20.5764
CA-2015-136728,9/13/2015,AG-10900,OFF-EN-10002621,Chicago,Illinois,Central,Second Class,7.824,1,0.2,2.934
CA-2015-136728,9/13/2015,AG-10900,FUR-CH-10003817,Chicago,Illinois,Central,Second Class,170.072,4,0.3,-12.148
CA-2016-127194,12/10/2016,BW-11110,OFF-PA-10000659,New York City,New York,East,Standard Class,62.82,9,0.0,29.5254
CA-2015-140375,10/2/2015,SG-20470,OFF-PA-10001870,Rockville,Maryland,East,Second Class,19.44,3,0.0,9.3312
CA-2015-140375,10/2/2015,SG-20470,OFF-BI-10000320,Rockville,Maryland,East,Second Class,7.38,1,0.0,3.6162
US-2017-155866,11/17/2017,CC-12370,OFF-PA-10004735,New York City,New York,East,Standard Class,38.88,6,0.0,18.6624
US-2017-155866,11/17/2017,CC-12370,FUR-FU-10004091,New York City,New York,East,Standard Class,187.76,4,0.0,76.9816
CA-2015-141327,11/30/2015,LR-16915,OFF-BI-10000546,Durham,North Carolina,South,First Class,6.048,7,0.7,-4.2336
CA-2015-141327,11/30/2015,LR-16915,OFF-AP-10001293,Durham,North Carolina,South,First Class,98.352,3,0.2,9.8352
CA-2015-141327,11/30/2015,LR-16915,FUR-FU-10000576,Durham,North Carolina,South,First Class,335.744,2,0.2,25.1808
CA-2015-136700,12/6/2015,DB-13120,OFF-PA-10004519,Santa Barbara,California,West,Second Class,8.96,2,0.0,4.3904
CA-2017-102736,9/5/2017,LP-17095,TEC-AC-10004568,Knoxville,Tennessee,South,Standard Class,89.568,4,0.2,-1.1196
CA-2017-102736,9/5/2017,LP-17095,OFF-AR-10001897,Knoxville,Tennessee,South,Standard Class,71.96,5,0.2,7.196
CA-2017-102736,9/5/2017,LP-17095,OFF-PA-10001800,Knoxville,Tennessee,South,Standard Class,15.552,3,0.2,5.4432
CA-2017-125269,4/24/2017,AF-10870,OFF-BI-10001628,Chicago,Illinois,Central,Standard Class,10.43,5,0.8,-18.2525
CA-2017-125269,4/24/2017,AF-10870,OFF-ST-10004123,Chicago,Illinois,Central,Standard Class,72.784,1,0.2,-18.196
CA-2015-114811,11/8/2015,KD-16495,OFF-ST-10000885,New York City,New York,East,Same Day,67.15,5,0.0,16.7875
CA-2015-114811,11/8/2015,KD-16495,TEC-PH-10004165,New York City,New York,East,Same Day,549.98,2,0.0,142.9948
CA-2015-114811,11/8/2015,KD-16495,FUR-FU-10002240,New York City,New York,East,Same Day,11.82,3,0.0,4.728
CA-2015-114811,11/8/2015,KD-16495,TEC-MA-10000045,New York City,New York,East,Same Day,4643.8,4,0.0,2229.024
CA-2015-114811,11/8/2015,KD-16495,FUR-CH-10003746,New York City,New York,East,Same Day,577.764,2,0.1,115.5528
CA-2015-122266,4/26/2015,SA-20830,FUR-TA-10000577,Daytona Beach,Florida,South,Standard Class,191.5155,1,0.45,-76.6062
CA-2015-122266,4/26/2015,SA-20830,OFF-AR-10004757,Daytona Beach,Florida,South,Standard Class,2.624,1,0.2,0.4264
CA-2015-141565,9/20/2015,BG-11035,OFF-BI-10000545,Nashville,Tennessee,South,Standard Class,1369.764,6,0.7,-913.176
CA-2015-141565,9/20/2015,BG-11035,OFF-ST-10001522,Nashville,Tennessee,South,Standard Class,294.368,4,0.2,-58.8736
CA-2017-128769,9/7/2017,DM-12955,OFF-AP-10001271,Nashville,Tennessee,South,Standard Class,81.568,2,0.2,7.1372
CA-2016-116337,11/7/2016,MC-17845,FUR-FU-10002030,Dallas,Texas,Central,Standard Class,44.46,5,0.6,-17.784
CA-2016-116337,11/7/2016,MC-17845,OFF-ST-10001272,Dallas,Texas,Central,Standard Class,314.088,3,0.2,19.6305
CA-2015-120845,9/25/2015,ML-17395,OFF-BI-10001116,Murfreesboro,Tennessee,South,Standard Class,6.336,4,0.7,-4.6464
CA-2015-120845,9/25/2015,ML-17395,OFF-PA-10004665,Murfreesboro,Tennessee,South,Standard Class,10.48,1,0.2,3.799
CA-2015-120845,9/25/2015,ML-17395,OFF-BI-10004506,Murfreesboro,Tennessee,South,Standard Class,2.469,1,0.7,-1.8106
CA-2015-120845,9/25/2015,ML-17395,OFF-BI-10001982,Murfreesboro,Tennessee,South,Standard Class,3.264,2,0.7,-2.2848
CA-2014-120775,10/3/2014,RD-19930,OFF-FA-10002676,Dallas,Texas,Central,Standard Class,4.344,3,0.2,0.8688
CA-2014-120775,10/3/2014,RD-19930,FUR-FU-10000758,Dallas,Texas,Central,Standard Class,31.776,3,0.6,-19.0656
CA-2014-120775,10/3/2014,RD-19930,OFF-LA-10002271,Dallas,Texas,Central,Standard Class,4.928,2,0.2,1.7248
CA-2014-120775,10/3/2014,RD-19930,OFF-BI-10002609,Dallas,Texas,Central,Standard Class,1.788,3,0.8,-3.0396
CA-2014-120775,10/3/2014,RD-19930,OFF-FA-10000254,Dallas,Texas,Central,Standard Class,15.072,4,0.2,-3.768
CA-2014-152905,2/18/2014,AB-10015,OFF-ST-10000321,Arlington,Texas,Central,Standard Class,12.624,2,0.2,-2.5248
CA-2016-104633,6/12/2016,EA-14035,OFF-PA-10000241,Pasadena,California,West,Standard Class,185.88,6,0.0,83.646
CA-2016-104633,6/12/2016,EA-14035,OFF-PA-10004782,Pasadena,California,West,Standard Class,12.96,2,0.0,6.2208
CA-2017-104136,11/1/2017,SF-20065,OFF-PA-10004243,Everett,Massachusetts,East,Second Class,189.7,10,0.0,91.056
CA-2017-104136,11/1/2017,SF-20065,OFF-PA-10001033,Everett,Massachusetts,East,Second Class,40.99,1,0.0,20.0851
CA-2016-123050,4/4/2016,BC-11125,FUR-FU-10000723,Troy,New York,East,Second Class,82.64,2,0.0,7.4376
CA-2016-123050,4/4/2016,BC-11125,OFF-ST-10003455,Troy,New York,East,Second Class,31.02,2,0.0,8.0652
CA-2016-123050,4/4/2016,BC-11125,TEC-AC-10001109,Troy,New York,East,Second Class,89.97,3,0.0,37.7874
CA-2016-162355,6/30/2016,PF-19165,OFF-AR-10004344,Sandy Springs,Georgia,South,Second Class,35.97,3,0.0,9.7119
CA-2016-162355,6/30/2016,PF-19165,FUR-BO-10004695,Sandy Springs,Georgia,South,Second Class,1266.86,7,0.0,291.3778
CA-2014-158225,9/22/2014,SE-20110,OFF-ST-10000675,San Jose,California,West,Standard Class,169.45,5,0.0,42.3625
CA-2014-158225,9/22/2014,SE-20110,OFF-ST-10002301,San Jose,California,West,Standard Class,40.68,2,0.0,0.4068
CA-2017-102204,5/1/2017,CJ-12010,OFF-SU-10001212,Jacksonville,Florida,South,Standard Class,3.328,2,0.2,0.416
CA-2017-102204,5/1/2017,CJ-12010,FUR-TA-10001889,Jacksonville,Florida,South,Standard Class,933.262,4,0.45,-458.1468
CA-2017-102204,5/1/2017,CJ-12010,FUR-CH-10002024,Jacksonville,Florida,South,Standard Class,2803.92,5,0.2,0.0
CA-2017-103065,10/20/2017,PT-19090,OFF-ST-10000617,Jacksonville,Florida,South,Same Day,4.768,2,0.2,-0.7748
CA-2017-103065,10/20/2017,PT-19090,OFF-PA-10000380,Jacksonville,Florida,South,Same Day,6.672,1,0.2,2.502
CA-2017-103065,10/20/2017,PT-19090,OFF-AR-10003251,Jacksonville,Florida,South,Same Day,4.448,2,0.2,1.112
CA-2017-103065,10/20/2017,PT-19090,FUR-FU-10000175,Jacksonville,Florida,South,Same Day,43.936,4,0.2,6.0412
CA-2014-109855,9/1/2014,LH-16900,OFF-BI-10004716,New York City,New York,East,Standard Class,23.744,2,0.2,8.3104
CA-2014-109855,9/1/2014,LH-16900,TEC-AC-10002842,New York City,New York,East,Standard Class,357.0,3,0.0,57.12
CA-2014-109897,8/12/2014,BW-11200,TEC-PH-10003691,San Francisco,California,West,Standard Class,806.336,8,0.2,50.396
CA-2014-109897,8/12/2014,BW-11200,FUR-FU-10002878,San Francisco,California,West,Standard Class,85.44,3,0.0,31.6128
US-2014-143581,8/19/2014,BS-11365,OFF-ST-10000991,Columbus,Georgia,South,Standard Class,344.91,3,0.0,10.3473
CA-2015-129217,5/10/2015,DP-13390,OFF-AP-10002439,Aurora,Illinois,Central,Same Day,70.97,5,0.8,-191.619
CA-2015-129217,5/10/2015,DP-13390,OFF-AR-10004602,Aurora,Illinois,Central,Same Day,36.784,2,0.2,3.6784
CA-2016-133816,5/10/2016,CS-12400,TEC-PH-10001795,Philadelphia,Pennsylvania,East,Second Class,743.988,2,0.4,-123.998
CA-2015-140221,3/5/2015,MS-17365,OFF-BI-10002854,Chicago,Illinois,Central,Second Class,11.212,2,0.8,-16.818
CA-2015-140221,3/5/2015,MS-17365,FUR-FU-10000023,Chicago,Illinois,Central,Second Class,4.712,2,0.6,-1.8848
CA-2015-140221,3/5/2015,MS-17365,OFF-AP-10000828,Chicago,Illinois,Central,Second Class,180.98,5,0.8,-470.548
CA-2015-140221,3/5/2015,MS-17365,OFF-ST-10000777,Chicago,Illinois,Central,Second Class,60.416,2,0.2,6.0416
CA-2017-152310,8/12/2017,DK-12895,TEC-CO-10000971,Seattle,Washington,West,Standard Class,299.99,1,0.0,89.997
CA-2017-152310,8/12/2017,DK-12895,OFF-PA-10003134,Seattle,Washington,West,Standard Class,192.16,4,0.0,92.2368
CA-2017-152310,8/12/2017,DK-12895,TEC-PH-10002538,Seattle,Washington,West,Standard Class,242.624,8,0.2,27.2952
CA-2017-152310,8/12/2017,DK-12895,OFF-ST-10001228,Seattle,Washington,West,Standard Class,46.74,3,0.0,11.685
CA-2017-152310,8/12/2017,DK-12895,TEC-AC-10000397,Seattle,Washington,West,Standard Class,174.95,5,0.0,12.2465
CA-2017-152310,8/12/2017,DK-12895,OFF-BI-10004308,Seattle,Washington,West,Standard Class,100.704,6,0.2,37.764
CA-2016-118101,6/26/2016,SN-20560,OFF-PA-10000357,Roseville,Michigan,Central,Same Day,368.91,9,0.0,180.7659
CA-2016-118101,6/26/2016,SN-20560,OFF-BI-10000773,Roseville,Michigan,Central,Same Day,8.02,1,0.0,3.7694
CA-2016-118101,6/26/2016,SN-20560,OFF-ST-10001837,Roseville,Michigan,Central,Same Day,171.04,4,0.0,44.4704
CA-2016-100307,12/15/2016,TC-21475,OFF-PA-10002552,Fayetteville,Arkansas,South,Standard Class,19.44,3,0.0,9.3312
CA-2015-138457,9/13/2015,AM-10705,OFF-BI-10000014,Jacksonville,North Carolina,South,Standard Class,13.092,4,0.7,-10.0372
CA-2014-131800,12/30/2014,AJ-10960,OFF-AP-10004136,New York City,New York,East,Standard Class,122.94,3,0.0,30.735
CA-2014-131800,12/30/2014,AJ-10960,OFF-BI-10003429,New York City,New York,East,Standard Class,35.448,7,0.2,12.8499
CA-2014-118304,4/29/2014,KH-16360,TEC-PH-10000376,Dover,Delaware,East,Standard Class,19.98,2,0.0,5.1948
CA-2017-121790,1/30/2017,LP-17095,FUR-TA-10003469,Aurora,Illinois,Central,Standard Class,69.375,1,0.5,-47.175
CA-2017-121790,1/30/2017,LP-17095,OFF-SU-10004231,Aurora,Illinois,Central,Standard Class,31.68,4,0.2,2.772
CA-2017-121790,1/30/2017,LP-17095,TEC-PH-10002584,Aurora,Illinois,Central,Standard Class,2003.168,4,0.2,250.396
CA-2017-121790,1/30/2017,LP-17095,OFF-AR-10003602,Aurora,Illinois,Central,Standard Class,9.344,2,0.2,3.1536
CA-2016-169670,12/25/2016,JE-15715,FUR-CH-10002331,New York City,New York,East,Standard Class,2563.056,8,0.1,313.2624
CA-2016-139549,10/20/2016,MY-18295,FUR-CH-10001802,El Cajon,California,West,Standard Class,387.136,4,0.2,4.8392
CA-2015-104059,6/13/2015,FC-14245,OFF-AR-10000634,Springfield,Ohio,East,Second Class,3.424,1,0.2,0.2996
CA-2017-164112,6/30/2017,ND-18460,OFF-ST-10002615,Mount Vernon,New York,East,Standard Class,1085.42,7,0.0,282.2092
CA-2015-143882,6/26/2015,DB-13360,OFF-PA-10004040,Lakewood,Ohio,East,Standard Class,43.056,9,0.2,15.6078
US-2016-139262,2/21/2016,LC-16960,OFF-BI-10003727,Tampa,Florida,South,Standard Class,3.762,3,0.7,-2.7588
US-2016-139262,2/21/2016,LC-16960,OFF-BI-10002026,Tampa,Florida,South,Standard Class,34.86,2,0.7,-26.726
US-2016-139262,2/21/2016,LC-16960,OFF-ST-10001496,Tampa,Florida,South,Standard Class,432.456,3,0.2,32.4342
CA-2017-146192,4/22/2017,BD-11725,OFF-ST-10003716,Columbus,Georgia,South,Standard Class,675.06,3,0.0,87.7578
CA-2017-134810,5/9/2017,MC-17605,OFF-EN-10002504,Jacksonville,North Carolina,South,First Class,65.232,3,0.2,22.0158
CA-2017-134810,5/9/2017,MC-17605,FUR-CH-10001270,Jacksonville,North Carolina,South,First Class,207.0,3,0.2,25.875
CA-2015-154284,12/21/2015,SZ-20035,TEC-MA-10004241,Saint Charles,Illinois,Central,Second Class,600.53,2,0.3,137.264
CA-2015-154284,12/21/2015,SZ-20035,OFF-AR-10001468,Saint Charles,Illinois,Central,Second Class,59.904,2,0.2,14.2272
CA-2015-154284,12/21/2015,SZ-20035,TEC-AC-10003198,Saint Charles,Illinois,Central,Second Class,637.44,8,0.2,135.456
CA-2015-154284,12/21/2015,SZ-20035,FUR-FU-10003039,Saint Charles,Illinois,Central,Second Class,51.756,3,0.6,-33.6414
CA-2014-156244,8/12/2014,DH-13675,OFF-PA-10000295,Miami,Florida,South,Standard Class,31.104,6,0.2,10.8864
CA-2014-156244,8/12/2014,DH-13675,OFF-AR-10004344,Miami,Florida,South,Standard Class,47.96,5,0.2,4.1965
CA-2014-156244,8/12/2014,DH-13675,TEC-AC-10002473,Miami,Florida,South,Standard Class,158.928,7,0.2,41.7186
CA-2014-156244,8/12/2014,DH-13675,OFF-AP-10002403,Miami,Florida,South,Standard Class,211.248,6,0.2,15.8436
CA-2014-156244,8/12/2014,DH-13675,OFF-SU-10000432,Miami,Florida,South,Standard Class,5.552,2,0.2,-1.041
CA-2014-156244,8/12/2014,DH-13675,OFF-LA-10000443,Miami,Florida,South,Standard Class,2.952,1,0.2,0.9963
CA-2015-106362,12/11/2015,LC-16885,OFF-BI-10003166,Troy,Ohio,East,Standard Class,10.332,3,0.7,-7.5768
US-2017-168802,11/3/2017,JO-15145,OFF-BI-10002393,Seattle,Washington,West,Standard Class,18.368,4,0.2,5.9696
US-2017-146906,3/13/2017,MT-17815,TEC-PH-10001809,New York City,New York,East,Standard Class,299.9,2,0.0,74.975
CA-2016-166380,5/30/2016,EB-13750,OFF-EN-10002600,Arlington,Virginia,South,Standard Class,26.55,9,0.0,12.744
CA-2016-166380,5/30/2016,EB-13750,TEC-AC-10000109,Arlington,Virginia,South,Standard Class,111.98,2,0.0,26.8752
US-2015-158911,7/5/2015,RS-19765,FUR-FU-10003829,Charlotte,North Carolina,South,Standard Class,4.928,2,0.2,0.7392
US-2015-158911,7/5/2015,RS-19765,OFF-LA-10003223,Charlotte,North Carolina,South,Standard Class,11.784,3,0.2,4.2717
US-2014-103338,3/11/2014,RB-19435,OFF-AR-10001770,Roseville,California,West,Standard Class,7.98,3,0.0,2.0748
CA-2015-109169,4/20/2015,OT-18730,OFF-EN-10003296,Detroit,Michigan,Central,Standard Class,180.96,2,0.0,81.432
US-2017-167318,7/26/2017,GZ-14545,TEC-AC-10003870,Los Angeles,California,West,Standard Class,1649.95,5,0.0,659.98
US-2017-167318,7/26/2017,GZ-14545,FUR-CH-10000665,Los Angeles,California,West,Standard Class,362.352,3,0.2,45.294
US-2014-120313,10/31/2014,NL-18310,TEC-PH-10003092,San Francisco,California,West,Second Class,73.584,2,0.2,8.2782
CA-2017-135419,11/3/2017,BG-11740,FUR-TA-10001086,Bakersfield,California,West,Standard Class,486.368,4,0.2,36.4776
CA-2016-128671,8/11/2016,MT-18070,OFF-PA-10001870,Tulsa,Oklahoma,Central,Standard Class,32.4,5,0.0,15.552
CA-2016-128671,8/11/2016,MT-18070,OFF-BI-10003305,Tulsa,Oklahoma,Central,Standard Class,41.86,7,0.0,19.2556
CA-2016-128671,8/11/2016,MT-18070,OFF-BI-10003007,Tulsa,Oklahoma,Central,Standard Class,77.56,2,0.0,35.6776
CA-2016-149335,7/25/2016,BC-11125,OFF-AR-10001419,San Francisco,California,West,Same Day,37.17,9,0.0,11.151
CA-2014-168312,3/1/2014,GW-14605,OFF-ST-10003692,Houston,Texas,Central,Standard Class,137.352,3,0.2,8.5845
CA-2014-168312,3/1/2014,GW-14605,FUR-TA-10001866,Houston,Texas,Central,Standard Class,376.509,3,0.3,-43.0296
US-2017-105935,1/26/2017,BD-11500,FUR-FU-10002157,Columbus,Georgia,South,Standard Class,62.72,4,0.0,24.4608
US-2017-105935,1/26/2017,BD-11500,TEC-PH-10001459,Columbus,Georgia,South,Standard Class,2939.93,7,0.0,764.3818
CA-2014-161508,7/12/2014,PV-18985,FUR-CH-10002126,League City,Texas,Central,Standard Class,512.358,3,0.3,-14.6388
CA-2014-161508,7/12/2014,PV-18985,OFF-FA-10001561,League City,Texas,Central,Standard Class,3.488,2,0.2,0.5668
CA-2014-161508,7/12/2014,PV-18985,OFF-AR-10003158,League City,Texas,Central,Standard Class,22.288,7,0.2,3.9004
CA-2014-161508,7/12/2014,PV-18985,OFF-PA-10001804,League City,Texas,Central,Standard Class,16.032,3,0.2,5.6112
CA-2017-130904,4/11/2017,HM-14980,OFF-AR-10000422,Burlington,North Carolina,South,Standard Class,1.752,1,0.2,0.1533
CA-2017-130904,4/11/2017,HM-14980,OFF-AR-10000127,Burlington,North Carolina,South,Standard Class,20.992,8,0.2,2.3616
CA-2017-133620,11/13/2017,EM-14065,OFF-ST-10004634,New York City,New York,East,Standard Class,11.21,1,0.0,3.363
CA-2015-142937,12/5/2015,SF-20065,OFF-AR-10003582,Dallas,Texas,Central,First Class,45.04,2,0.2,4.504
US-2016-149790,9/26/2016,SC-20380,OFF-BI-10002026,Houston,Texas,Central,Standard Class,15.624,2,0.8,-24.9984
CA-2016-130778,11/19/2016,ND-18370,OFF-AP-10000595,Long Beach,New York,East,Standard Class,8.74,2,0.0,2.2724
CA-2016-130778,11/19/2016,ND-18370,OFF-PA-10001509,Long Beach,New York,East,Standard Class,44.75,5,0.0,20.585
